local_authority_name,year_quarter,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,LGVs,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs,all_motor_vehicles,year,region_id,region_name,region_ons_code,local_authority_id,local_authority_code,easting,northing,latitude,longitude,count_records
Enfield,2023Q3,523.0,3105.0,125354.0,1309.0,30406.0,4855.0,606.0,1161.0,179.0,294.0,1547.0,8642.0,168816.0,2023.0,6.0,London,E12000007,121.0,E09000010,"527140, 535530, 534318, 534734, 528726","192130, 197476, 192452, 196918, 199000","51.616184, 51.655011, 51.611695, 51.659925, 51.675388","-0.044055474, -0.14214443, -0.059713162, -0.1626616, -0.053488397",120.0
Enfield,2023Q4,512.0,1588.0,38507.0,1366.0,6696.0,1123.0,76.0,84.0,20.0,23.0,53.0,1379.0,49536.0,2023.0,6.0,London,E12000007,121.0,E09000010,"532600, 530944, 533723, 535126","192000, 195992, 196973, 196328","51.655311, 51.611224, 51.646831, 51.650504","-0.086394331, -0.048018856, -0.06866287, -0.10867902",96.0
Falkirk,2000Q1,100.0,105.0,23691.0,314.0,2883.0,794.0,130.0,154.0,91.0,151.0,132.0,1452.0,28445.0,2000.0,3.0,Scotland,S92000003,30.0,S12000014,"294000, 288360","682050, 679860","56.018320933, 55.99993463","-3.792509336, -3.701213693",48.0
Falkirk,2000Q2,54.0,266.0,65107.0,635.0,10112.0,4133.0,611.0,879.0,848.0,2574.0,1367.0,10412.0,86532.0,2000.0,3.0,Scotland,S92000003,30.0,S12000014,"281240, 295090, 289970, 291380, 293270, 299000","678200, 681400, 678360, 681300, 683800, 686459","56.010771834, 56.058610127, 55.98630162, 55.985266324, 56.013947159, 56.034409119","-3.906371715, -3.683096722, -3.621621075, -3.745875579, -3.712317034, -3.767413748",108.0
Falkirk,2000Q3,0.0,43.0,42978.0,238.0,5717.0,3211.0,482.0,580.0,1013.0,2508.0,1643.0,9437.0,58413.0,2000.0,3.0,Scotland,S92000003,30.0,S12000014,"285800, 287300","684200, 684900","56.043666111, 56.037024493","-3.834469159, -3.810702535",48.0
Falkirk,2000Q4,23.0,28.0,7306.0,221.0,875.0,310.0,30.0,6.0,37.0,39.0,20.0,442.0,8872.0,2000.0,3.0,Scotland,S92000003,30.0,S12000014,285710,682100,56.018144966,-3.835017688,12.0
Falkirk,2001Q1,70.0,227.0,72013.0,718.0,10675.0,4875.0,467.0,546.0,852.0,2794.0,1590.0,11124.0,94758.0,,,,,,,,,,,
Falkirk,2001Q2,172.0,314.0,51320.0,607.0,5624.0,2004.0,212.0,161.0,190.0,323.0,274.0,3164.0,61029.0,2001.0,3.0,Scotland,S92000003,30.0,S12000014,"291200, 288360, 291860, 293270, 281150","682050, 680670, 679870, 678360, 682110","56.018320933, 55.999397013, 55.98630162, 56.006730813, 56.017125084","-3.735835725, -3.712317034, -3.908128749, -3.746090588, -3.792509336",108.0
Falkirk,2001Q3,35.0,49.0,17226.0,661.0,1468.0,476.0,17.0,6.0,24.0,28.0,7.0,558.0,19962.0,2001.0,3.0,Scotland,S92000003,30.0,S12000014,"299600, 288000","680170, 681100","56.012277078, 56.001354048","-3.797496837, -3.611926536",48.0
Falkirk,2001Q4,3.0,319.0,147494.0,886.0,24934.0,12146.0,1173.0,1472.0,2341.0,8030.0,4488.0,29650.0,203283.0,2001.0,3.0,Scotland,S92000003,30.0,S12000014,"291490, 279300, 284400, 292500, 283700, 278810","682500, 679750, 681000, 681200, 679800, 679000","56.021253118, 55.99547085, 55.988612608, 55.999061705, 56.009610736, 56.009748665","-3.936725977, -3.725228925, -3.741899778, -3.86741636, -3.944238721, -3.855632662",144.0
Falkirk,2002Q1,105.0,294.0,50315.0,801.0,6848.0,2521.0,370.0,456.0,375.0,1013.0,750.0,5486.0,63745.0,,,,,,,,,,,
Falkirk,2002Q2,244.0,654.0,114106.0,1877.0,14491.0,5683.0,907.0,1067.0,936.0,2771.0,2031.0,13395.0,144523.0,2002.0,3.0,Scotland,S92000003,30.0,S12000014,"296000, 287200, 285800, 288360, 290000, 289970, 293270, 281150","684640, 679650, 682050, 680100, 678360, 684200, 680360, 683800, 682110","56.002872673, 56.041959503, 56.017125084, 56.018320933, 56.037024493, 55.98630162, 55.997147431, 56.034409119, 56.0025282","-3.810397442, -3.765231211, -3.767413748, -3.834469159, -3.767277403, -3.712317034, -3.908128749, -3.792509336, -3.669253525",216.0
Falkirk,2002Q3,17.0,84.0,8591.0,29.0,1427.0,378.0,26.0,39.0,48.0,43.0,35.0,569.0,10700.0,2002.0,3.0,Scotland,S92000003,30.0,S12000014,290600,685000,56.045329981,-3.757798491,24.0
Falkirk,2002Q4,53.0,144.0,28249.0,498.0,4626.0,1502.0,178.0,262.0,141.0,226.0,185.0,2494.0,36011.0,2002.0,3.0,Scotland,S92000003,30.0,S12000014,"289000, 291070","681040, 681570","56.009874651, 56.01415913","-3.782049486, -3.748648589",48.0
Falkirk,2003Q1,67.0,177.0,29029.0,483.0,3667.0,1135.0,289.0,236.0,116.0,182.0,96.0,2054.0,35410.0,2003.0,3.0,Scotland,S92000003,30.0,S12000014,"277000, 288360, 280830","678970, 683500, 682050","56.029527268, 56.018320933, 55.987882416","-3.913876439, -3.792509336, -3.973219841",72.0
Falkirk,2003Q2,106.0,482.0,97883.0,2002.0,14456.0,4815.0,809.0,1321.0,778.0,1973.0,1591.0,11287.0,126110.0,2003.0,3.0,Scotland,S92000003,30.0,S12000014,"292000, 293700, 294600, 281100, 296750, 286320, 284340, 293270, 289080, 279610, 282300, 281150","680000, 679170, 677890, 679140, 681000, 680360, 676850, 675100, 678360, 682110, 682940, 678590","56.000078551, 56.002664751, 56.017125084, 55.993291545, 55.957318379, 55.993402086, 56.007441479, 55.980010496, 56.02456579, 55.973502338, 55.98630162, 55.985132479","-3.909298211, -3.732988513, -3.889205447, -3.689732338, -3.780118305, -3.824500768, -3.855169592, -3.655984193, -3.712317034, -3.931239446, -3.908128749, -3.705736674",288.0
Falkirk,2003Q3,76.0,304.0,37971.0,513.0,5380.0,1757.0,249.0,290.0,316.0,661.0,556.0,3829.0,47997.0,2003.0,3.0,Scotland,S92000003,30.0,S12000014,"290000, 285900, 290800, 282000","683500, 685700, 680390, 683300","56.051478652, 56.030108976, 56.030762322, 56.001890049","-3.753896718, -3.893745723, -3.832567106, -3.767712815",96.0
Falkirk,2003Q4,57.0,72.0,15785.0,248.0,1894.0,575.0,65.0,72.0,46.0,77.0,51.0,886.0,18885.0,2003.0,3.0,Scotland,S92000003,30.0,S12000014,"295800, 293550, 300750","678400, 680450, 681510","56.016199013, 56.005133493, 55.987217302","-3.593641068, -3.708659403, -3.6717997",72.0
Falkirk,2004Q1,54.0,130.0,20514.0,289.0,2171.0,729.0,74.0,99.0,51.0,57.0,90.0,1100.0,24204.0,2004.0,3.0,Scotland,S92000003,30.0,S12000014,"288360, 279610","682050, 678590","56.018320933, 55.985132479","-3.792509336, -3.931239446",48.0
Falkirk,2004Q2,102.0,553.0,100513.0,1537.0,16347.0,5360.0,992.0,1416.0,934.0,2640.0,2812.0,14154.0,133104.0,2004.0,3.0,Scotland,S92000003,30.0,S12000014,"285800, 277000, 301870, 296750, 290000, 286320, 289970, 288820, 299700, 291380, 284340, 293270, 281150","684640, 677890, 678360, 684200, 680360, 680600, 676850, 683800, 678970, 686459, 680700, 682110, 680120","56.008256852, 56.041959503, 56.002664751, 56.017125084, 56.00109595, 56.008705582, 56.058610127, 55.980010496, 55.987882416, 56.034409119, 55.973502338, 56.037024493, 55.98630162","-3.712317034, -3.973219841, -3.784334659, -3.767413748, -3.575350147, -3.610173827, -3.745875579, -3.767277403, -3.824500768, -3.855169592, -3.655984193, -3.908128749, -3.834469159",300.0
Falkirk,2004Q3,60.0,160.0,33086.0,411.0,4287.0,1316.0,206.0,194.0,91.0,339.0,363.0,2509.0,40453.0,2004.0,3.0,Scotland,S92000003,30.0,S12000014,"291200, 301400, 291300, 281100","682940, 680660, 681700, 679870","56.015854009, 56.02456579, 56.008699227, 55.999397013","-3.746090588, -3.909298211, -3.745229003, -3.582906635",96.0
Falkirk,2004Q4,16.0,38.0,10786.0,160.0,1363.0,413.0,79.0,76.0,15.0,18.0,20.0,621.0,12968.0,2004.0,3.0,Scotland,S92000003,30.0,S12000014,"293550, 280830","680450, 683500","56.029527268, 56.005133493","-3.708659403, -3.913876439",48.0
Falkirk,2005Q1,97.0,274.0,49384.0,949.0,8119.0,2858.0,399.0,540.0,367.0,1100.0,1140.0,6404.0,65129.0,,,,,,,,,,,
Falkirk,2005Q2,102.0,535.0,88003.0,1093.0,16600.0,6371.0,874.0,1319.0,900.0,3096.0,3241.0,15801.0,122032.0,2005.0,3.0,Scotland,S92000003,30.0,S12000014,"302400, 279300, 277000, 286320, 284340, 293270, 295000, 279610, 282300, 281150","680800, 680000, 677890, 679750, 681000, 680360, 678360, 678970, 682110, 678590","56.002664751, 56.017125084, 56.007441479, 55.99547085, 55.980010496, 55.987882416, 56.008596686, 55.98630162, 56.002976335, 55.985132479","-3.973219841, -3.56663566, -3.889205447, -3.685554849, -3.824500768, -3.855169592, -3.712317034, -3.931239446, -3.908128749, -3.936725977",240.0
Falkirk,2005Q3,135.0,178.0,45015.0,1400.0,5402.0,1662.0,222.0,189.0,149.0,150.0,141.0,2513.0,54508.0,2005.0,3.0,Scotland,S92000003,30.0,S12000014,"281100, 286000, 290000, 288820, 280830","683500, 680470, 680760, 682940, 680120","56.029527268, 56.00109595, 56.004511364, 56.006180777, 56.02456579","-3.784334659, -3.913876439, -3.765567059, -3.829799021, -3.909298211",108.0
Falkirk,2005Q4,54.0,108.0,15134.0,354.0,2354.0,542.0,100.0,111.0,52.0,54.0,38.0,897.0,18847.0,2005.0,3.0,Scotland,S92000003,30.0,S12000014,"281240, 287810, 293550","690000, 680450, 681400","56.089584581, 56.010771834, 56.005133493","-3.906371715, -3.708659403, -3.804659585",72.0
Falkirk,2006Q1,100.0,300.0,65550.0,699.0,10419.0,3497.0,551.0,805.0,537.0,1764.0,1505.0,8659.0,85627.0,,,,,,,,,,,
Falkirk,2006Q2,245.0,563.0,110401.0,1282.0,18388.0,6043.0,914.0,1400.0,982.0,3260.0,2625.0,15224.0,145858.0,2006.0,3.0,Scotland,S92000003,30.0,S12000014,"293410, 287300, 288360, 296750, 286320, 299700, 283700, 284340, 293270, 279610, 281150","680000, 677890, 682050, 684900, 682500, 680360, 676850, 678360, 682110, 680700, 678590","56.002664751, 56.017125084, 56.018320933, 56.021253118, 56.008705582, 55.973502338, 55.98630162, 55.980010496, 56.043666111, 55.985132479, 56.001061074","-3.824500768, -3.810702535, -3.610173827, -3.710724754, -3.855169592, -3.655984193, -3.712317034, -3.931239446, -3.908128749, -3.792509336, -3.86741636",264.0
Falkirk,2006Q3,20.0,246.0,74188.0,578.0,11252.0,3995.0,710.0,996.0,592.0,1994.0,1871.0,10158.0,96422.0,2006.0,3.0,Scotland,S92000003,30.0,S12000014,"289970, 291490, 288600, 282000","681000, 683800, 682650, 680190","56.009610736, 56.034409119, 56.022184272, 56.001673487","-3.767413748, -3.787889432, -3.741899778, -3.894739295",96.0
Falkirk,2006Q4,34.0,91.0,12062.0,237.0,1617.0,452.0,30.0,19.0,37.0,37.0,20.0,595.0,14602.0,2006.0,3.0,Scotland,S92000003,30.0,S12000014,"283600, 293550","680450, 680700","56.005065051, 56.005133493","-3.708659403, -3.868239052",48.0
Falkirk,2007Q1,101.0,154.0,27125.0,376.0,3421.0,1124.0,230.0,398.0,125.0,492.0,281.0,2650.0,33726.0,2007.0,3.0,Scotland,S92000003,30.0,S12000014,"288360, 292310","680000, 682050","56.000815171, 56.018320933","-3.792509336, -3.728354009",48.0
Falkirk,2007Q2,94.0,580.0,114647.0,1412.0,22588.0,9215.0,1155.0,1552.0,1224.0,5351.0,3878.0,22375.0,161602.0,2007.0,3.0,Scotland,S92000003,30.0,S12000014,"279300, 279610, 292300, 294700, 296750, 286320, 284500, 284340, 293270, 278810, 281150","677890, 683300, 679750, 678360, 678600, 680360, 682000, 676850, 679000, 682110, 678590","56.002664751, 56.017125084, 55.99547085, 55.988773159, 55.988612608, 56.01877406, 55.980010496, 56.028630651, 55.973502338, 55.98630162, 55.985132479","-3.936725977, -3.729316766, -3.85493386, -3.689501367, -3.824500768, -3.855169592, -3.655984193, -3.712317034, -3.931239446, -3.908128749, -3.944238721",264.0
Falkirk,2007Q3,20.0,95.0,14743.0,325.0,2404.0,700.0,118.0,146.0,83.0,193.0,164.0,1404.0,18971.0,2007.0,3.0,Scotland,S92000003,30.0,S12000014,"295090, 289250","678200, 679900","55.999219827, 55.985266324","-3.777352696, -3.683096722",48.0
Falkirk,2007Q4,65.0,220.0,61992.0,795.0,11641.0,3611.0,745.0,1043.0,540.0,1635.0,1789.0,9363.0,84011.0,2007.0,3.0,Scotland,S92000003,30.0,S12000014,"285710, 293550, 290000, 284400, 299000, 282300","680800, 680450, 685700, 681000, 681200, 682100","56.00945663, 56.005133493, 56.009748665, 56.007441479, 56.018144966, 56.051478652","-3.767712815, -3.621432895, -3.889205447, -3.835017688, -3.708659403, -3.855632662",144.0
Falkirk,2008Q1,138.0,218.0,41651.0,894.0,5992.0,1640.0,254.0,438.0,170.0,306.0,300.0,3108.0,51863.0,,,,,,,,,,,
Falkirk,2008Q2,238.0,384.0,73841.0,1689.0,10693.0,3062.0,477.0,875.0,328.0,610.0,600.0,5952.0,92559.0,2008.0,3.0,Scotland,S92000003,30.0,S12000014,"292800, 288900, 289000, 288360, 296750, 286320, 291380, 284340, 293270, 279610, 281150","681570, 677890, 682050, 678360, 680360, 676850, 680150, 682040, 682110, 686459, 678590","56.002664751, 56.017125084, 56.018320933, 56.019245456, 56.058610127, 55.973502338, 55.98630162, 55.980010496, 56.01415913, 55.985132479, 56.00138391","-3.745875579, -3.782049486, -3.824500768, -3.721315774, -3.855169592, -3.655984193, -3.712317034, -3.931239446, -3.908128749, -3.792509336, -3.78306498",252.0
Falkirk,2008Q3,138.0,218.0,41651.0,894.0,5992.0,1640.0,254.0,438.0,170.0,306.0,300.0,3108.0,51863.0,,,,,,,,,,,
Falkirk,2008Q4,37.0,53.0,9461.0,98.0,1290.0,218.0,30.0,2.0,12.0,2.0,1.0,265.0,11167.0,2008.0,3.0,Scotland,S92000003,30.0,S12000014,"293550, 299750","680450, 679900","56.00153115, 56.005133493","-3.708659403, -3.60907356",48.0
Falkirk,2009Q1,63.0,113.0,25557.0,396.0,3115.0,708.0,133.0,168.0,57.0,102.0,108.0,1276.0,30457.0,2009.0,3.0,Scotland,S92000003,30.0,S12000014,"278000, 288360","679250, 682050","56.018320933, 55.990652093","-3.792509336, -3.957327887",48.0
Falkirk,2009Q2,144.0,1072.0,157696.0,1793.0,27276.0,7672.0,1485.0,2135.0,877.0,4434.0,4084.0,20687.0,208524.0,2009.0,3.0,Scotland,S92000003,30.0,S12000014,"293700, 279610, 294600, 281150, 296750, 294000, 286320, 289970, 284340, 293270, 278810, 291070","677890, 679140, 678360, 680360, 681040, 676850, 679860, 683800, 682110, 679000, 675100, 678590","56.002664751, 56.017125084, 55.993402086, 55.957318379, 55.988612608, 56.034409119, 55.99993463, 56.009874651, 55.980010496, 55.973502338, 55.98630162, 55.985132479","-3.705736674, -3.767413748, -3.689732338, -3.748648589, -3.701213693, -3.824500768, -3.855169592, -3.655984193, -3.712317034, -3.931239446, -3.908128749, -3.944238721",288.0
Falkirk,2009Q3,26.0,16.0,6187.0,39.0,758.0,161.0,8.0,3.0,2.0,0.0,0.0,174.0,7174.0,2009.0,3.0,Scotland,S92000003,30.0,S12000014,293550,680450,56.005133493,-3.708659403,24.0
Falkirk,2009Q4,95.0,165.0,37643.0,1094.0,3933.0,1020.0,132.0,119.0,73.0,94.0,183.0,1621.0,44456.0,2009.0,3.0,Scotland,S92000003,30.0,S12000014,"295800, 287200, 290000","678400, 679650, 680360","56.002872673, 55.997147431, 55.987217302","-3.810397442, -3.765231211, -3.6717997",72.0
Falkirk,2010Q1,43.0,67.0,14248.0,387.0,1830.0,522.0,95.0,60.0,94.0,281.0,212.0,1264.0,17796.0,2010.0,3.0,Scotland,S92000003,30.0,S12000014,"299000, 291860","681300, 680670","56.013947159, 56.006730813","-3.735835725, -3.621621075",48.0
Falkirk,2010Q2,228.0,457.0,63265.0,867.0,8547.0,2217.0,429.0,438.0,342.0,348.0,478.0,4252.0,77388.0,2010.0,3.0,Scotland,S92000003,30.0,S12000014,"300000, 296000, 279610, 290600, 296750, 286320, 284340, 293270, 303000, 302650, 291996, 281150","677890, 680100, 678600, 685000, 680360, 681100, 678800, 687024, 676850, 678360, 682110, 678590","56.0025282, 56.063823598, 56.002664751, 56.017125084, 55.990453318, 55.980010496, 55.992320538, 56.012360748, 55.973502338, 56.045329981, 55.98630162, 55.985132479","-3.605513652, -3.669253525, -3.757798491, -3.562121079, -3.736216648, -3.824500768, -3.855169592, -3.655984193, -3.712317034, -3.931239446, -3.908128749, -3.556585037",288.0
Falkirk,2010Q3,5.0,5.0,6079.0,79.0,727.0,147.0,7.0,2.0,1.0,0.0,1.0,158.0,7048.0,2010.0,3.0,Scotland,S92000003,30.0,S12000014,293550,680450,56.005133493,-3.708659403,24.0
Falkirk,2010Q4,92.0,176.0,27864.0,444.0,3701.0,962.0,177.0,167.0,146.0,210.0,230.0,1891.0,34077.0,,,,,,,,,,,
Falkirk,2011Q1,120.0,138.0,31028.0,919.0,3124.0,356.0,82.0,114.0,35.0,42.0,32.0,661.0,35870.0,2011.0,3.0,Scotland,S92000003,30.0,S12000014,"288000, 288360","680170, 682050","56.001354048, 56.018320933","-3.792509336, -3.797496837",48.0
Falkirk,2011Q2,145.0,155.0,37020.0,766.0,5150.0,617.0,127.0,114.0,82.0,84.0,57.0,1081.0,44172.0,2011.0,3.0,Scotland,S92000003,30.0,S12000014,"292000, 296750, 282000, 286320, 290000, 284340, 293270, 279610, 281150","684640, 677890, 679170, 680360, 676850, 678360, 682650, 682110, 678590","56.002664751, 56.017125084, 55.993291545, 55.973502338, 55.980010496, 56.022184272, 55.98630162, 56.041959503, 55.985132479","-3.732988513, -3.824500768, -3.855169592, -3.894739295, -3.655984193, -3.712317034, -3.931239446, -3.908128749, -3.767277403",216.0
Falkirk,2011Q3,1.0,5.0,2822.0,58.0,340.0,27.0,3.0,1.0,0.0,0.0,0.0,31.0,3256.0,2011.0,3.0,Scotland,S92000003,30.0,S12000014,299600,681100,56.012277078,-3.611926536,24.0
Falkirk,2011Q4,186.0,371.0,76585.0,905.0,11710.0,1701.0,536.0,451.0,235.0,1150.0,878.0,4951.0,94522.0,2011.0,3.0,Scotland,S92000003,30.0,S12000014,"291200, 293410, 293550, 290800, 284400, 290000, 291996","680000, 680450, 683300, 681200, 687024, 680470, 679870","56.063823598, 56.005133493, 56.009748665, 56.004511364, 55.999397013, 56.030108976, 56.001061074","-3.855632662, -3.765567059, -3.753896718, -3.710724754, -3.736216648, -3.708659403, -3.746090588",168.0
Falkirk,2012Q1,66.0,107.0,19619.0,350.0,2140.0,451.0,69.0,88.0,43.0,36.0,46.0,733.0,22949.0,2012.0,3.0,Scotland,S92000003,30.0,S12000014,288360,682050,56.018320933,-3.792509336,24.0
Falkirk,2012Q2,321.0,625.0,92177.0,2870.0,14288.0,1806.0,417.0,661.0,225.0,695.0,658.0,4462.0,114422.0,2012.0,3.0,Scotland,S92000003,30.0,S12000014,"302400, 287200, 301400, 291300, 285900, 301870, 296750, 280400, 283600, 295090, 282000, 286320, 284340, 293270, 289080, 279610, 281150","680000, 677890, 681700, 680390, 678360, 680360, 683500, 680600, 679730, 676850, 680660, 678200, 682110, 680700, 678590","56.030762322, 56.008256852, 56.002872673, 56.001890049, 56.000078551, 56.002664751, 56.017125084, 56.015854009, 56.008699227, 55.995566927, 55.980010496, 55.985266324, 56.002976335, 55.973502338, 56.005065051, 55.98630162, 55.985132479","-3.931239446, -3.824500768, -3.655984193, -3.712317034, -3.855169592, -3.745229003, -3.683096722, -3.868239052, -3.919092287, -3.832567106, -3.575350147, -3.810397442, -3.893745723, -3.780118305, -3.582906635, -3.908128749, -3.56663566",408.0
Falkirk,2012Q3,6.0,3.0,3287.0,83.0,430.0,71.0,15.0,22.0,12.0,60.0,41.0,221.0,4024.0,2012.0,3.0,Scotland,S92000003,30.0,S12000014,300750,681510,56.016199013,-3.593641068,24.0
Falkirk,2012Q4,105.0,132.0,39466.0,723.0,7539.0,1023.0,230.0,226.0,145.0,634.0,284.0,2542.0,50402.0,2012.0,3.0,Scotland,S92000003,30.0,S12000014,"286000, 277000, 293550, 291070","680760, 678970, 681040, 680450","56.006180777, 56.009874651, 56.005133493, 55.987882416","-3.748648589, -3.973219841, -3.829799021, -3.708659403",96.0
Falkirk,2013Q1,1.0,10.0,2906.0,34.0,766.0,77.0,23.0,44.0,25.0,29.0,32.0,230.0,3946.0,2013.0,3.0,Scotland,S92000003,30.0,S12000014,287810,690000,56.089584581,-3.804659585,24.0
Falkirk,2013Q2,196.0,187.0,51122.0,1925.0,7354.0,569.0,187.0,264.0,91.0,100.0,54.0,1265.0,61853.0,2013.0,3.0,Scotland,S92000003,30.0,S12000014,"288360, 281100, 296750, 286320, 284340, 288820, 293270, 295000, 279610, 281150","680800, 677890, 682050, 678360, 680360, 676850, 680120, 682110, 682940, 678590","56.002664751, 56.017125084, 56.018320933, 56.00109595, 55.973502338, 55.98630162, 55.980010496, 56.008596686, 55.985132479, 56.02456579","-3.784334659, -3.855169592, -3.685554849, -3.824500768, -3.655984193, -3.712317034, -3.931239446, -3.908128749, -3.792509336, -3.909298211",228.0
Falkirk,2013Q3,7.0,28.0,6909.0,29.0,1567.0,249.0,114.0,136.0,54.0,218.0,167.0,938.0,9471.0,2013.0,3.0,Scotland,S92000003,30.0,S12000014,294600,675100,55.957318379,-3.689732338,24.0
Falkirk,2013Q4,66.0,105.0,31509.0,682.0,3959.0,461.0,89.0,149.0,84.0,46.0,32.0,861.0,37116.0,2013.0,3.0,Scotland,S92000003,30.0,S12000014,"281240, 288600, 293550, 280830","681400, 680450, 683500, 680190","56.010771834, 56.029527268, 56.001673487, 56.005133493","-3.913876439, -3.708659403, -3.787889432, -3.906371715",96.0
Falkirk,2014Q2,182.0,558.0,87296.0,985.0,16506.0,2130.0,457.0,623.0,296.0,1291.0,2641.0,7438.0,112783.0,2014.0,3.0,Scotland,S92000003,30.0,S12000014,"279300, 288360, 296750, 286320, 284340, 284948, 279610, 281150","677890, 682050, 679750, 683591, 680360, 676850, 682110, 678590","56.017125084, 56.018320933, 55.980010496, 55.99547085, 55.973502338, 56.031351675, 55.985132479, 56.002664751","-3.847874196, -3.824500768, -3.855169592, -3.936725977, -3.931239446, -3.908128749, -3.792509336, -3.655984193",192.0
Falkirk,2014Q3,106.0,353.0,71451.0,650.0,13460.0,1914.0,490.0,550.0,238.0,944.0,2545.0,6682.0,92596.0,,,,,,,,,,,
Falkirk,2014Q4,29.0,148.0,55606.0,316.0,10415.0,1697.0,524.0,476.0,181.0,598.0,2449.0,5925.0,72410.0,2014.0,3.0,Scotland,S92000003,30.0,S12000014,"293550, 292500, 284724","679800, 680450, 683679","56.032088028, 56.005133493, 55.999061705","-3.851504561, -3.708659403, -3.725228925",72.0
Falkirk,2015Q1,62.0,81.0,16651.0,200.0,2109.0,155.0,50.0,79.0,21.0,29.0,32.0,366.0,19407.0,2015.0,3.0,Scotland,S92000003,30.0,S12000014,288360,682050,56.018320933,-3.792509336,24.0
Falkirk,2015Q2,54.0,74.0,15254.0,220.0,2974.0,342.0,82.0,88.0,74.0,216.0,209.0,1011.0,19533.0,2015.0,3.0,Scotland,S92000003,30.0,S12000014,"292071, 279918, 296750, 286320, 284340","677890, 680360, 678672, 676850, 686905","55.973502338, 55.980010496, 55.98594602, 56.062771858, 56.002664751","-3.824500768, -3.855169592, -3.734964695, -3.926342462, -3.655984193",120.0
